gvkey,fyear,cl_process_N,cl_product_N,cl_N,cl_pcs,cl_pdt,pt_pure_pcs_CT3,pt_pure_pdt_CT3,cl_pcs_shr,pt_pcs_pure_shr_CT3,cl_pcs_pos,cl_pdt_pos,pt_pure_pcs_CT3_pos,pt_pure_pdt_CT3_pos,logstyrpat,L1log1pspat,invout,dispinv
1762,1983,6.0,58.99999952316284,64.99999952316284,1.9459101,4.0943446,0.0,1.7917595,0.092307694,0.0,1.0,1.0,0.0,1.0,1.7397478,4.5164127,0,1
1762,1984,10.0,23.0,33.0,2.3978953,3.1780539,0.0,0.6931472,0.3030303,0.0,1.0,1.0,0.0,1.0,1.8607523,4.393594,0,1
1762,1985,12.000000029802322,28.000000476837158,39.99999952316284,2.5649493,3.3672957,0.0,0.0,0.29999998,,1.0,1.0,0.0,0.0,1.8659427,4.2618504,0,1
1762,1986,0.0,13.0,13.0,0.0,2.6390574,0.0,2.3025851,0.0,0.0,0.0,1.0,0.0,1.0,1.9296217,4.1343656,0,0
1762,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8872352,3.9932797,0,0
1762,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9410002,3.8340094,0,0
1762,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9916182,3.675299,0,0
1762,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9492658,3.5172422,0,0
1762,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9172549,3.3599474,0,0
1762,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8128321,3.2035398,0,0
1762,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7008722,3.0481632,0,0
1762,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6810676,2.8939822,0,0
1762,1995,0.0,7.0,7.0,0.0,2.0794415,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,1.8085264,2.7411845,0,0
1762,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5605125,2.662323,0,0
1762,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.487099,2.512044,0,0
1766,1980,0.0,10.0,10.0,0.0,2.3978953,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.136813,0.54377675,0,0
1766,1981,0.0,4.0,4.0,0.0,1.609438,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,2.0077345,0.96092945,0,0
1766,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9113475,1.2155079,0,0
1766,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7438462,1.1039995,0,0
1766,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8626828,0.9983405,0,0
1766,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8678998,0.8988224,0,0
1766,1986,0.0,10.0,10.0,0.0,2.3978953,0.0,1.609438,0.0,0.0,0.0,1.0,0.0,1.0,1.9296217,0.80567294,0,0
1766,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8872352,1.1159517,0,0
1766,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9410002,1.0096358,0,0
1766,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9916182,0.90943164,0,0
1766,1990,0.0,5.0,5.0,0.0,1.7917595,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,1.948428,0.81557465,0,0
1766,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.9172549,1.1221346,0,0
1766,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8128321,1.0154817,0,0
1766,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7008722,0.9149254,0,0
1766,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6810676,0.82070476,0,0
1766,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8093178,0.73298573,0,0
1766,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5605125,0.6518525,0,0
1766,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.487099,0.57730347,0,0
1767,1975,0.0,14.0,14.0,0.0,2.7080503,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.4607031,1.0986123,0,0
1767,1976,0.0,12.0,12.0,0.0,2.5649493,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,1.0,2.4537237,1.3083328,0,1
1767,1977,0.0,24.0,24.0,0.0,3.218876,0.0,2.0794415,0.0,0.0,0.0,1.0,0.0,1.0,2.4714234,1.666763,0,0
1767,1978,0.0,20.99999976158142,20.99999976158142,0.0,3.0910425,0.0,2.3978953,0.0,0.0,0.0,1.0,0.0,1.0,2.536386,2.0348036,0,1
1767,1979,3.0,37.00000023841858,40.00000023841858,1.3862944,3.637586,0.0,2.1972246,0.075,0.0,1.0,1.0,0.0,1.0,2.5367785,2.4555755,0,1
1767,1980,0.0,27.0,27.0,0.0,3.3322046,0.0,1.7917595,0.0,0.0,0.0,1.0,0.0,1.0,2.489703,2.64299,0,1
1767,1981,3.0,18.0,21.0,1.3862944,2.944439,0.0,1.0986123,0.14285715,0.0,1.0,1.0,0.0,1.0,2.5333915,2.7144887,0,0
1767,1982,8.0,21.0,29.0,2.1972246,3.0910425,0.0,1.9459101,0.27586207,0.0,1.0,1.0,0.0,1.0,2.5408142,2.7068734,0,1
1767,1983,0.0,23.0,23.0,0.0,3.1780539,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.3522732,2.7653756,0,0
1767,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.375736,2.750615,0,0
1773,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2299879,0.0,0,0
1773,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1939433,0.0,0,0
1773,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1895323,0.0,0,0
1773,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.147673,0.0,0,0
1773,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1700664,0.0,0,0
1773,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1530082,0.0,0,0
1773,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1587782,0.0,0,0
1773,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1311553,0.0,0,0
1773,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0151916,0.0,0,0
1773,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8777742,0.0,0,0
1773,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7459607,0.0,0,0
1773,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5521846,0.0,0,0
1773,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5590676,0.0,0,0
1773,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7544616,0.0,0,0
1773,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.8812457,0.0,0,0
1773,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.026617,0.0,0,0
1773,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1422627,0.0,0,0
1773,1992,0.0,2.0,2.0,0.0,1.0986123,0.0,1.7917595,0.0,0.0,0.0,1.0,0.0,1.0,2.2950506,0.0,0,0
1773,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.138017,0.6931472,0,0
1773,1994,14.0,8.0,22.0,2.7080503,2.1972246,0.0,0.0,0.6363636,,1.0,1.0,0.0,0.0,2.239474,0.6151857,0,0
1773,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.365319,1.0015506,0,0
1773,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3589842,0.90183675,0,0
1773,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.4881728,0.8084855,0,0
1778,1979,0.0,8.0,8.0,0.0,2.1972246,0.0,1.3862944,0.0,0.0,0.0,1.0,0.0,1.0,2.1697965,0.96092945,0,0
1778,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1530082,1.2155079,0,0
1778,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.1587782,1.1039995,0,0
1779,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2298908,0.0,0,0
1779,1985,0.0,4.9999998807907104,4.9999998807907104,0.0,1.7917595,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,2.2261407,0.0,0,0
1779,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0980775,0.6931472,0,0
1779,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7529197,0.6151857,0,0
1779,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7933531,0.54377675,0,0
1779,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.891549,0.47879303,0,0
1779,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7839974,0.42002937,0,0
1779,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7340353,0.36721295,0,0
1779,1992,0.0,9.999999761581421,9.999999761581421,0.0,2.3978953,0.0,2.1972246,0.0,0.0,0.0,1.0,0.0,1.0,1.5984068,0.3200158,0,0
1779,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.5562557,0.84181595,0,0
1781,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.509327,0.0,0,0
1781,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.4464793,0.0,0,0
1781,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.425224,0.0,0,0
1781,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2886124,0.0,0,0
1781,1979,0.0,12.0,12.0,0.0,2.5649493,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,1.0,2.2865148,0.0,0,0
1781,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2698777,0.6931472,0,0
1781,1981,11.0,18.0,29.0,2.4849067,2.944439,1.3862944,0.0,0.37931034,1.0,1.0,1.0,1.0,0.0,2.2253163,0.6151857,0,0
1781,1982,0.0,75.0,75.0,0.0,4.3307333,0.0,2.3978953,0.0,0.0,0.0,1.0,0.0,1.0,2.1913903,1.3143955,0,0
1781,1983,14.0,17.0,31.0,2.7080503,2.8903718,0.0,0.0,0.4516129,,1.0,1.0,0.0,0.0,2.0916815,1.6703684,0,0
1781,1984,20.0,0.0,20.0,3.0445225,0.0,2.7080503,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.1329105,1.734661,0,0
1781,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2451136,1.7862369,0,0
1781,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.2882755,1.6528637,0,0
1781,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.3350263,1.5235806,0,0
1781,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.4049804,1.3987987,0,0
1781,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.5866268,1.2789267,0,0
1781,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.610422,1.1643578,0,0
1781,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.6086597,1.0554559,0,0
1781,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.5758166,0.9525425,0,0
1781,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.5947075,0.85588163,0,0
1781,1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.6789172,0.76566833,0,0
1781,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.8005478,0.6820187,0,0
1781,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.6917095,0.6049641,0,0
1781,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.626764,0.53444946,0,0
1783,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.91629076,0.0,0,0
1783,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.88730323,0.0,0,0
1783,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6567795,0.0,0,0
1783,1978,0.0,4.9999998807907104,4.9999998807907104,0.0,1.7917595,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.6567795,0.0,0,0
1783,1979,0.0,5.0,5.0,0.0,1.7917595,0.0,0.6931472,0.0,0.0,0.0,1.0,0.0,1.0,0.5877867,0.6931472,0,0
1783,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.51082563,1.047319,0,0
1783,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.6931472,0.94487816,0,0
1783,1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.44183278,0.84870756,0,0
1783,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.43825495,0.75899637,0,0
1783,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3227734,0.6758543,0,0
1783,1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.33647224,0.5993061,0,0
1783,1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3908663,0.5292901,0,0
1783,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.48550782,0.4656615,0,0
1783,1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7339692,0.40819967,0,0
1783,1989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0986123,0.35661888,0,0
1783,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.060872,0.31058112,0,0
1783,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.95977587,0.2697103,0,0
1783,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.3714793,0.23360644,0,0
1783,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.609438,0.20185877,0,0
1783,1994,0.0,36.999999046325684,36.999999046325684,0.0,3.637586,0.0,3.1354942,0.0,0.0,0.0,1.0,0.0,1.0,1.6563214,0.17405742,0,0
1783,1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2.0175662,0.7708512,0,0
1783,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.7307987,0.6868094,0,0
1783,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.6952993,0.60936326,0,0
1786,1975,35.0,95.0,130.0,3.583519,4.564348,1.9459101,3.1780539,0.26923078,0.20689656,1.0,1.0,1.0,1.0,1.6519976,2.6080458,0,0
1786,1976,6.0,168.99999964237213,174.99999964237213,1.9459101,5.1357985,0.0,3.5553482,0.034285713,0.0,1.0,1.0,0.0,1.0,1.6989285,3.2841625,1,1
1786,1977,37.00000011920929,87.0,124.00000011920929,3.637586,4.477337,1.0986123,2.4849067,0.2983871,0.15384616,1.0,1.0,1.0,1.0,1.7309178,3.709506,1,0
1786,1978,21.0,94.00000023841858,115.00000023841858,3.0910425,4.553877,2.7080503,3.7841897,0.1826087,0.24561404,1.0,1.0,1.0,1.0,1.4431572,3.9091907,1,1
1786,1979,20.0,100.00000143051147,120.00000214576721,3.0445225,4.6151204,0.6931472,2.8332133,0.16666667,0.05882353,1.0,1.0,1.0,1.0,1.5040774,4.052303,1,0
1786,1980,25.0,114.0,139.0,3.2580965,4.744932,0.6931472,2.7080503,0.17985612,0.06666667,1.0,1.0,1.0,1.0,1.6937791,4.0613103,1,0
1786,1981,0.0,34.0,34.0,0.0,3.5553482,0.0,2.3978953,0.0,0.0,0.0,1.0,0.0,1.0,1.7119945,4.135051,0,1
1786,1982,7.000000029802322,74.00000005960464,81.00000023841858,2.0794415,4.317488,0.0,1.609438,0.086419754,0.0,1.0,1.0,0.0,1.0,1.422662,4.01221,0,0
1786,1983,2.0,52.99999988079071,54.99999988079071,1.0986123,3.988984,0.0,2.4849067,0.036363635,0.0,1.0,1.0,0.0,1.0,1.4271164,3.9913614,1,1
1786,1984,20.000000059604645,84.99999952316284,104.99999958276749,3.0445225,4.454347,0.6931472,1.3862944,0.1904762,0.25,1.0,1.0,1.0,1.0,1.4072595,3.9919288,1,1
1786,1985,8.0,50.000000059604645,57.99999988079071,2.1972246,3.9318256,0.6931472,2.6390574,0.13793103,0.071428575,1.0,1.0,1.0,1.0,1.4916549,3.9157233,1,0
1786,1986,7.0,91.0,98.0,2.0794415,4.5217886,0.0,2.0794415,0.071428575,0.0,1.0,1.0,0.0,1.0,1.4271164,3.8671837,0,0
1786,1987,3.0,91.0,94.0,1.3862944,4.5217886,0.0,2.9957323,0.031914894,0.0,1.0,1.0,0.0,1.0,1.3066767,3.8239877,0,1
1786,1988,0.0,24.0,24.0,0.0,3.218876,0.0,1.0986123,0.0,0.0,0.0,1.0,0.0,1.0,1.4825712,3.8081827,0,0
1786,1989,0.0,127.0,127.0,0.0,4.8520303,0.0,3.637586,0.0,0.0,0.0,1.0,0.0,1.0,1.6346494,3.6752417,0,0
1786,1990,30.0,146.0,176.0,3.4339871,4.9904327,0.0,2.3978953,0.17045455,0.0,1.0,1.0,0.0,1.0,1.7292391,3.705969,1,0
1786,1991,36.0,91.0,127.0,3.6109178,4.5217886,1.3862944,0.6931472,0.28346458,0.75,1.0,1.0,1.0,1.0,1.6983855,3.7781725,0,0
1786,1992,0.0,54.0,54.0,0.0,4.0073333,0.0,3.4011974,0.0,0.0,0.0,1.0,0.0,1.0,1.7843245,3.6969874,0,0
1786,1993,7.0,121.0,128.0,2.0794415,4.804021,0.6931472,3.295837,0.0546875,0.037037037,1.0,1.0,1.0,1.0,1.9328381,3.6487548,1,1
1786,1994,10.0,20.0,30.0,2.3978953,3.0445225,0.0,2.0794415,0.33333334,0.0,1.0,1.0,0.0,1.0,1.9315214,3.6587493,0,1
1786,1995,0.0,59.0,59.0,0.0,4.0943446,0.0,2.7725887,0.0,0.0,0.0,1.0,0.0,1.0,2.3798769,3.5593646,0,0
1786,1996,40.0,100.0,140.0,3.713572,4.6151204,1.7917595,1.9459101,0.2857143,0.45454547,1.0,1.0,1.0,1.0,1.8239732,3.4971054,1,0
1786,1997,44.0,223.0,267.0,3.8066626,5.411646,3.7376697,2.9957323,0.16479401,0.68333334,1.0,1.0,1.0,1.0,2.2407095,3.5030549,1,1
1789,1975,82.0,46.0,128.0,4.4188404,3.8501475,2.1972246,1.609438,0.640625,0.6666667,1.0,1.0,1.0,1.0,2.2284014,1.5789787,0,1
1789,1976,53.0,0.0,53.0,3.988984,0.0,1.609438,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.192847,2.227053,0,0
1789,1977,6.0,16.0,22.0,1.9459101,2.8332133,0.0,0.0,0.27272728,,1.0,1.0,0.0,0.0,2.1892564,2.4875386,0,0
1789,1978,6.0,13.999999523162842,19.999999523162842,1.9459101,2.7080503,0.0,0.0,0.3,,1.0,1.0,0.0,0.0,2.1473923,2.3395803,0,0
1789,1979,39.0,15.0,54.0,3.6888795,2.7725887,0.6931472,0.0,0.7222222,1.0,1.0,1.0,1.0,0.0,2.168986,2.2996156,0,0
1789,1980,63.0,19.0,82.0,4.158883,2.9957323,1.3862944,0.0,0.76829267,1.0,1.0,1.0,1.0,0.0,2.1513827,2.535663,1,1
1789,1981,9.0,16.0,25.0,2.3025851,2.8332133,0.6931472,0.6931472,0.36,0.5,1.0,1.0,1.0,1.0,2.1579835,2.7651284,0,1
1789,1982,93.0,80.0,173.0,4.543295,4.394449,1.9459101,0.6931472,0.53757226,0.85714287,1.0,1.0,1.0,1.0,2.1281211,2.812345,0,1
1789,1983,137.0,139.0,276.0,4.9272537,4.9416423,3.1780539,0.6931472,0.4963768,0.9583333,1.0,1.0,1.0,1.0,2.0105646,3.1905413,0,1
1789,1984,84.0,176.0,260.0,4.4426513,5.17615,3.218876,2.7080503,0.32307693,0.6315789,1.0,1.0,1.0,1.0,1.8714869,3.4906218,0,1
1789,1985,90.0,65.0,155.0,4.5108595,4.189655,3.4965076,0.6931472,0.58064514,0.969697,1.0,1.0,1.0,1.0,1.7416254,3.7385118,1,1
1789,1986,75.0,65.0,140.0,4.3307333,4.189655,2.7725887,0.0,0.53571427,1.0,1.0,1.0,1.0,0.0,1.5483344,3.8475928,0,0
1789,1987,49.0,19.0,68.0,3.912023,2.9957323,2.3978953,1.3862944,0.7205882,0.7692308,1.0,1.0,1.0,1.0,1.5561934,3.8711607,0,1
1789,1988,54.0,38.0,92.0,4.0073333,3.6635616,1.7917595,0.0,0.5869565,1.0,1.0,1.0,1.0,0.0,1.7533752,3.8490484,0,1
1789,1989,114.0,0.0,114.0,4.744932,0.0,3.7612002,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.8785567,3.7390046,0,1
1789,1990,6.0,0.0,6.0,1.9459101,0.0,1.609438,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0263107,3.7818618,0,0
1789,1991,19.0,6.0,25.0,2.9957323,1.9459101,1.3862944,0.6931472,0.76,0.75,1.0,1.0,1.0,1.0,2.1408904,3.6496978,0,0
1789,1992,24.0,23.0,47.0,3.218876,3.1780539,0.6931472,0.0,0.5106383,1.0,1.0,1.0,1.0,0.0,2.2948067,3.6334615,0,0
1789,1993,9.0,0.0,9.0,2.3025851,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.1374695,3.5356421,0,1
1789,1994,22.000000476837158,0.0,22.000000476837158,3.1354942,0.0,0.6931472,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.239474,3.4442406,0,0
1789,1995,7.0,0.0,7.0,2.0794415,0.0,1.3862944,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.3651183,3.3240125,0,0
1789,1996,31.0,25.0,56.0,3.465736,3.2580965,1.9459101,0.6931472,0.5535714,0.85714287,1.0,1.0,1.0,1.0,2.3584225,3.209061,0,0
1789,1997,34.0,11.0,45.0,3.5553482,2.4849067,0.0,0.0,0.75555557,,1.0,1.0,0.0,0.0,2.4878294,3.1860409,0,1
1794,1975,104.0,91.0,195.0,4.65396,4.5217886,2.7080503,3.1354942,0.53333336,0.3888889,1.0,1.0,1.0,1.0,0.95097625,2.8848426,1,0
1794,1976,47.0,44.0,91.0,3.871201,3.8066626,2.5649493,2.3978953,0.51648355,0.54545456,1.0,1.0,1.0,1.0,0.7503056,3.4133117,1,1
1794,1977,90.00000017881393,153.00000047683716,243.0000001192093,4.5108595,5.0369525,2.7725887,3.4339871,0.37037036,0.33333334,1.0,1.0,1.0,1.0,0.6613985,3.554227,1,0
1794,1978,47.00000002980232,101.00000023841858,148.00000071525574,3.871201,4.624973,1.609438,2.3978953,0.31756756,0.2857143,1.0,1.0,1.0,1.0,0.23638879,3.8036952,1,0
1794,1979,382.0,94.0,476.0,5.948035,4.553877,4.2195077,2.8332133,0.802521,0.8072289,1.0,1.0,1.0,1.0,0.10008346,3.8771555,0,1
1794,1980,128.0,137.99999952316284,265.99999952316284,4.8598123,4.934474,3.4965076,4.0073333,0.48120302,0.37209302,1.0,1.0,1.0,1.0,0.42285687,4.0637765,1,0
1794,1981,1231.0000004768372,282.99999928474426,1513.9999997615814,7.116394,5.6489744,4.9416423,3.9702919,0.8130779,0.7277487,1.0,1.0,1.0,1.0,0.3513979,4.2285056,0,0
1794,1982,717.9999991059303,157.9999998807907,875.9999988079071,6.5778613,5.0689044,5.0106354,2.7725887,0.8196347,0.9085366,1.0,1.0,1.0,1.0,0.2006707,4.816018,1,0
1794,1983,405.0000001192093,210.00000101327896,614.9999977350235,6.0063534,5.351858,4.0943446,2.7725887,0.6585366,0.7972973,1.0,1.0,1.0,1.0,0.15415068,5.0245485,0,1
1794,1984,405.0000009536743,196.99999952316284,602.0000019073486,6.0063534,5.288267,4.564348,3.0910425,0.67275745,0.8189655,1.0,1.0,1.0,1.0,0.13976195,5.1025233,1,0
1794,1985,409.0000011920929,403.00000035762787,812.0000004768372,6.016157,6.001415,4.4998097,4.304065,0.5036946,0.5493827,1.0,1.0,1.0,1.0,0.19671029,5.152834,1,0
1794,1986,437.99999979138374,327.00000005960464,765.0000004768372,6.0844994,5.7930136,4.3438053,3.871201,0.57254905,0.6178862,1.0,1.0,1.0,1.0,0.3001046,5.278792,1,0
